Vyšný Slavkov	49.07212	20.85431
Vyšný Tvarožec	49.3823	21.19579
Vyšný Čaj	48.68349	21.39891
Vyšný Žipov	48.98469	21.58775
Váhovce	48.24925	17.78536
Vápeník	49.39414	21.53927
Vígľaš	48.56315	19.3029
Vígľašská Huta-Kalinka	48.48333	19.28333
Vítkovce	48.92747	20.72253
Víťaz	48.97137	20.95654
Víťazovce	49.01322	21.80677
Výborná	49.23431	20.39806
Východná	49.05913	19.89006
Výrava	49.05921	21.96083
Výčapy-Opatovce	48.41149	18.08223
Včelince	48.3824	20.31287
Zacharovce	48.40499	20.05449
Zalaba	47.96349	18.70125
Zalužice	48.75864	21.99121
Zamarovce	48.91092	18.04977
Zatín	48.47582	21.90394
Zavar	48.35277	17.67377
Zbehy	48.67558	17.68218
Zbehňov	48.68952	21.62972
Zboj	49.02875	22.48369
Zbojné	49.14918	21.99986
Zborov	49.36871	21.308
Zborov nad Bystricou	49.37967	18.88661
Zbrojníky	48.11553	18.70411
Zbudská Belá	49.15338	21.94067
Zbudské Dlhé	49.07693	21.96024
Zbudza	48.81442	21.89324
Zbyňov	49.12081	18.64867
Zeleneč	48.32897	17.59535
Zemianska Olča	47.80808	17.86652
Zemianske Kostoľany	48.68761	18.52677
Zemianske Podhradie	48.84001	17.83346
Zemianske Sady	48.32995	17.8199
Zemiansky Vrbovok	48.33461	19.14615
Zemné	47.9836	17.99492
Zemplín	48.43996	21.81012
Zemplínska Nová Ves	48.57216	21.68013
Zemplínska Teplica	48.64661	21.57211
Zemplínska Široká	48.69712	21.9753
Zemplínske Hradište	48.58357	21.73722
Zemplínske Hámre	48.95139	22.16763
Zemplínske Jastrabie	48.4989	21.77439
Zemplínske Kopčany	48.59218	21.9113
Zemplínsky Branč	48.54341	21.72023
Zlatno	48.82845	20.08249
Zlatná na Ostrove	47.76667	17.96667
Zlatník	48.96673	21.54217
Zlatníky	48.71318	18.12349
Zlatá Baňa	48.95322	21.42098
Zlatá Idka	48.75336	21.00466
Zlaté	49.33984	21.20115
Zlaté Klasy	48.13119	17.43894
Zlaté Moravce	48.38553	18.40063
Zliechov	48.95243	18.43475
Zohor	48.31667	16.98333
Zombor	48.1366	19.44692
Zuberec	49.26164	19.61473
Zubné	49.04593	22.06235
Zubrohlava	49.44544	19.5117
Zubák	49.0952	18.25556
Zvolen	48.57442	19.15324
Zvolenská Slatina	48.56353	19.25989
Zvončín	48.4007	17.50648
Zábiedovo	49.32136	19.60808
Záborie	49.03707	18.98389
Záborské	48.9451	21.28977
Zádiel	48.61216	20.83282
Zádor	48.32118	20.24205
Záhor	48.62488	22.20496
Záhorce	48.11163	19.34012
Záhorie (vojenský obvod)	48.48838	17.16526
Záhorská Ves	48.38071	16.84882
Záhradné	49.09084	21.26939
Zákamenné	49.38859	19.29294
Zákopčie	49.40728	18.73178
Zálesie	49.32607	20.38744
Zámutov	48.90144	21.55698
Záriečie	49.17397	18.23422
Záskalie	49.22403	19.29626
Závada	49.17232	21.78577
Závadka	49.1451	21.23832
Závadka nad Hronom	48.85048	19.91152
Závažná Poruba	49.05396	19.64913
Závod	48.54494	17.03028
Zázrivá	49.18724	19.19084
Ábelová	48.41157	19.43282
Úbrež	48.78628	22.13247
Údol	49.29162	20.80765
Úhorná	48.70592	20.67507
Úľany nad Žitavou	48.1059	18.23704
Čab	48.40854	17.98831
Čabalovce	49.22695	21.96595
Čabiny	49.19037	21.9064
Čabradský Vrbovok	48.2576	19.07851
Čachtice	48.71226	17.78704
Čadca	49.43503	18.78895
Čajkov	48.28956	18.60058
Čaka	48.03926	18.46893
Čakajovce	48.37164	18.03829
Čakanovce	48.76678	21.44332
Čakany	48.118	17.36617
Čaklov	48.90753	21.62988
Čalovec	47.81707	17.98771
Čamovce	48.25041	19.8831
Čaradice	48.35895	18.50876
Častkov	48.74826	17.35281
Častkovce	48.69212	17.78624
Častá	48.3992	17.36349
Čata	47.95357	18.65147
Čataj	48.27049	17.47873
Čavoj	48.8862	18.49676
Čaňa	48.60994	21.32622
Čebovce	48.18028	19.22931
Čechy	48.03517	18.37326
Čechynce	48.25489	18.15958
Čekovce	48.27554	19.05207
Čelkova Lehota	49.01664	18.52679
Čelovce	49.07974	21.39966
Čeláre	48.13747	19.48218
Čenkovce	48.10616	17.43007
Čerenčany	48.40662	19.98864
Čereňany	48.64477	18.48735
Čerhov	48.46329	21.64713
Čermany	48.46894	18.03608
Černina	49.05344	21.82213
Černochov	48.44118	21.73196
Černík	48.1522	18.22613
Čertižné	49.34925	21.82503
Červenica	49.1359	21.02324
Červenica pri Sabinove	49.14525	21.02607
Červená Voda	49.13626	21.08525
Červeník	48.45944	17.75694
Červený Hrádok	48.30184	18.38675
Červený Kameň	49.09027	18.17738
Červený Kláštor	49.39316	20.41157
Červeňany	48.38001	19.38461
Čerín	48.66065	19.24536
České Brezovo	48.48196	19.80448
Čečehov	48.72478	21.98987
Čečejovce	48.59499	21.06514
Čeľadice	48.32918	18.23903
Čeľadince	48.51091	18.1715
Čeľovce	48.60222	21.62795
Čierna	48.43375	22.12439
Čierna Lehota	48.71724	20.27069
Čierna Voda	48.60104	21.99477
Čierna nad Tisou	48.41704	22.08865
Čierne	49.49361	18.81954
Čierne Kľačany	48.35696	18.44991
Čierne Pole	48.57809	22.07589
Čierne nad Topľou	48.99701	21.56731
Čierny Balog	48.74722	19.65125
Čierny Brod	48.14731	17.65319
Čierny Potok	48.61667	19.85
Čifáre	48.23239	18.39159
Čiližská Radvaň	47.83189	17.70752
Čimhová	49.35294	19.70316
Čirč	49.2787	20.92419
Čičarovce	48.54004	22.02718
Čičava	48.92441	21.6698
Čičmany	48.95503	18.51608
Čižatice	48.7955	21.39239
Čoltovo	48.49495	20.3754
Čremošné	48.84796	18.90422
Čukalovce	49.10199	22.16952
Čučma	48.69155	20.54127
Čáry	48.6551	17.09134
Číčov	47.7712	17.77305
Číž	48.31366	20.2804
Ďanová	48.97667	18.91447
Ďapalovce	49.06781	21.74887
Ďačov	49.14784	20.92866
Ďubákovo	48.5628	19.7349
Ďurkov	49.24078	20.87122
Ďurkovce	48.13814	19.17754
Ďurková	48.93107	19.45832
Ďurčiná	49.06367	18.65222
Ďurďové	49.0335	18.50255
Ďurďoš	49.05236	21.52832
Ďurďošík	48.73904	21.4073
Ľubeľa	49.02817	19.48027
Ľubica	49.13333	20.43333
Ľubietová	48.73474	19.42396
Ľubiša	49.00394	21.93694
Ľubochňa	49.12011	19.16891
Ľuboreč	48.32266	19.50394
Ľuboriečka	48.2621	19.53247
Ľubotice	49.0116	21.27366
Ľubotín	49.26173	20.88803
Ľubovec	48.91229	21.17469
Ľubá	47.85738	18.59798
Ľudovítová	48.3994	18.07381
Ľutina	49.16726	21.05011
Ľutov	48.78941	18.28937
Ňagov	49.25247	21.93572
Ňárad	47.83365	17.61248
Šahy	48.07408	18.94946
Šajdíkove Humence	48.65425	17.26762
Šalgovce	48.52627	17.89938
Šalgočka	48.33619	17.81329
Šalov	48.00306	18.70686
Šambron	49.22419	20.75046
Šamorín	48.03015	17.30972
Šamudovce	48.70641	21.8869
Šandal	49.18691	21.61734
Šarbov	49.42704	21.63038
Šarišská Poruba	49.0385	21.38651
Šarišská Trstená	49.08669	21.38341
Šarišské Bohdanovce	48.84799	21.31823
Šarišské Dravce	49.17516	20.86521
Šarišské Jastrabie	49.24292	20.90886
Šarišské Michaľany	49.07304	21.14769
Šarišské Sokolovce	49.1056	21.16396
Šarišské Čierne	49.34638	21.38609
Šarišský Štiavnik	49.21387	21.56763
Šarkan	47.85931	18.55249
Šarovce	48.1041	18.63534
Šaľa	48.15127	17.88062
Šašová	49.256	21.45227
Šaštín-Stráže	48.63721	17.1453
Šelpice	48.43118	17.53131
Šemetkovce	49.30836	21.6596
Šemša	48.67616	21.11372
Šenkvice	48.29073	17.35177
Šiatorská Bukovinka	48.18033	19.83223
Šiba	49.23235	21.22841
Šimonovce	48.27367	20.11254
Šindliar	49.03963	20.9439
Šintava	48.28364	17.75827
Širkovce	48.29002	20.08642
Široké	48.99786	20.94068
Širákov	48.1488	19.18557
Šivetice	48.58032	20.27559
Šišov	48.65666	18.17879
Šmigovec	48.89192	22.31701
Šoltýska	48.58127	19.74697
Šoporňa	48.2537	17.81659
Špania Dolina	48.80754	19.13406
Španie Pole	48.52018	20.12728
Špačince	48.44019	17.60735
Šrobárová	47.80398	18.32478
Štefanov	48.67918	17.20105
Štefanov nad Oravou	49.36518	19.52622
Štefanovce	49.04181	20.97273
Štefanovičová	48.19027	18.10296
Štefanová	48.38425	17.39724
Štefurov	49.17588	21.50693
Šterusy	48.60121	17.68012
Štiavnické Bane	48.43935	18.85553
Štiavnik	49.23838	18.46714
Štiavnička	49.85	19.61667
Štitáre	48.35374	18.15818
Štrba	49.05913	20.07975
Štrkovec	48.35833	20.32486
Štvrtok	48.81967	17.88124
Štvrtok na Ostrove	48.09924	17.35395
Štítnik	48.65898	20.36401
Štós	48.70975	20.79241
Štôla	49.09242	20.14051
Štúrovo	47.79495	18.7175
Šuja	49.06943	18.62874
Šumiac	48.84009	20.1297
Šurany	48.08613	18.18447
Šurianky	48.42194	18.02305
Šurice	48.2336	19.91403
Šuľa	48.35899	19.41043
Šuňava	49.02105	20.09824
Švedlár	48.80047	20.68493
Švošov	49.12365	19.19775
Švábovce	49.028	20.35778
Šávoľ	48.31268	19.84166
Šíd	48.27532	19.87937
Šípkov	48.86059	18.29958
Šípkové	48.65748	17.71813
Šúrovce	48.33364	17.71592
Šútovce	48.80189	18.53594
Šútovo	49.15	19.08333
Ťapešovo	49.37015	19.45649
Žabokreky	49.02427	18.92382
Žabokreky nad Nitrou	48.6242	18.30253
Žakarovce	48.8786	20.92415
Žakovce	49.08319	20.39767
Žalobín	48.96952	21.72982
Žarnov	48.58337	20.92408
Žarnovica	48.83333	18.88333
Žaškov	49.17236	19.2174
Žbince	48.66711	21.88174
Ždaňa	48.60131	21.3491
Ždiar	49.271	20.26239
Žehra	48.9796	20.7917
Žehňa	48.91767	21.34151
Železná Breznica	48.61631	19.01301
Železník	49.093	21.50228
Želiezovce	48.05075	18.65421
Želmanovce	49.11821	21.42833
Želovce	48.12362	19.35593
Žemberovce	48.25839	18.74006
Žemliare	48.14831	18.60372
Žiar	48.43855	20.27304
Žiar nad Hronom	48.59184	18.84958
Žibritov	48.3905	18.98392
Žihárec	48.07231	17.88674
Žikava	48.44398	18.3824
Žilina	49.22315	18.73941
Žipov	48.96591	21.085
Žirany	48.37766	18.17514
Žitavany	48.39031	18.4525
Žitavce	48.20219	18.30078
Žitná-Radiša	48.77785	18.35066
Žlkovce	48.46095	17.71796
Župkov	48.52542	18.62974
Župčany	49.01205	21.15874
Žíp	48.36424	20.20326
